payment_id,customer_id,staff_id,film_id,store_id,amount,amount,payment_id
537.0,20.0,1.0,969.0,1.0,4.99,,
538.0,20.0,2.0,735.0,2.0,2.99,,
539.0,20.0,2.0,841.0,2.0,2.99,,
540.0,20.0,2.0,989.0,2.0,6.99,,
541.0,20.0,1.0,317.0,1.0,1.99,,
542.0,20.0,2.0,218.0,1.0,0.99,,
543.0,20.0,1.0,638.0,2.0,2.99,,
544.0,21.0,1.0,96.0,1.0,3.99,,
545.0,21.0,2.0,181.0,1.0,3.99,,
546.0,21.0,1.0,249.0,1.0,0.99,,
547.0,21.0,2.0,759.0,2.0,7.99,,
548.0,21.0,1.0,957.0,1.0,4.99,,
549.0,21.0,1.0,690.0,1.0,2.99,,
550.0,21.0,2.0,451.0,1.0,4.99,,
551.0,21.0,1.0,908.0,2.0,10.99,,
552.0,21.0,2.0,369.0,2.0,4.99,,
553.0,21.0,1.0,793.0,1.0,3.99,,
554.0,21.0,1.0,773.0,2.0,2.99,,
555.0,21.0,2.0,531.0,2.0,1.99,,
556.0,21.0,1.0,531.0,1.0,0.99,,
557.0,21.0,2.0,753.0,2.0,6.99,,
558.0,21.0,2.0,204.0,1.0,2.99,,
559.0,21.0,2.0,577.0,1.0,0.99,,
560.0,21.0,1.0,44.0,2.0,5.99,,
561.0,21.0,2.0,81.0,1.0,4.99,,
562.0,21.0,1.0,250.0,2.0,0.99,,
563.0,21.0,2.0,677.0,1.0,0.99,,
564.0,21.0,2.0,387.0,1.0,0.99,,
565.0,21.0,2.0,741.0,2.0,2.99,,
566.0,21.0,2.0,91.0,1.0,4.99,,
567.0,21.0,1.0,787.0,1.0,6.99,,
568.0,21.0,1.0,620.0,1.0,2.99,,
569.0,21.0,2.0,502.0,1.0,4.99,,
570.0,21.0,1.0,967.0,2.0,4.99,,
571.0,21.0,1.0,113.0,2.0,8.99,,
572.0,21.0,1.0,854.0,2.0,9.99,,
573.0,21.0,1.0,952.0,1.0,4.99,,
574.0,21.0,2.0,698.0,2.0,8.99,,
575.0,21.0,2.0,602.0,1.0,2.99,,
576.0,21.0,2.0,952.0,1.0,2.99,,
577.0,21.0,1.0,100.0,2.0,4.99,,
578.0,21.0,1.0,264.0,2.0,2.99,,
579.0,22.0,1.0,735.0,2.0,4.99,,
580.0,22.0,1.0,394.0,1.0,4.99,,
581.0,22.0,2.0,567.0,1.0,8.99,,
582.0,22.0,1.0,876.0,1.0,2.99,,
583.0,22.0,2.0,274.0,1.0,2.99,,
584.0,22.0,1.0,710.0,2.0,6.99,,
585.0,22.0,1.0,644.0,2.0,2.99,,
586.0,22.0,1.0,256.0,2.0,4.99,,
587.0,22.0,1.0,239.0,1.0,7.99,,
588.0,22.0,2.0,388.0,2.0,0.99,,
589.0,22.0,1.0,117.0,1.0,4.99,,
590.0,22.0,1.0,55.0,2.0,5.99,,
591.0,22.0,1.0,443.0,2.0,2.99,,
592.0,22.0,2.0,436.0,2.0,0.99,,
593.0,22.0,2.0,112.0,2.0,9.99,,
594.0,22.0,1.0,287.0,1.0,2.99,,
595.0,22.0,1.0,715.0,2.0,6.99,,
596.0,22.0,1.0,971.0,1.0,7.99,,
597.0,22.0,1.0,519.0,2.0,6.99,,
598.0,22.0,1.0,779.0,2.0,4.99,,
599.0,22.0,1.0,627.0,2.0,4.99,,
600.0,22.0,1.0,861.0,2.0,4.99,,
601.0,23.0,1.0,902.0,1.0,8.99,,
602.0,23.0,1.0,502.0,1.0,2.99,,
603.0,23.0,2.0,732.0,1.0,0.99,,
604.0,23.0,1.0,525.0,2.0,1.99,,
605.0,23.0,1.0,602.0,2.0,0.99,,
606.0,23.0,1.0,289.0,1.0,5.99,,
607.0,23.0,1.0,330.0,1.0,4.99,,
608.0,23.0,1.0,374.0,1.0,2.99,,
609.0,23.0,2.0,331.0,1.0,3.99,,
610.0,23.0,2.0,850.0,2.0,2.99,,
611.0,23.0,2.0,319.0,1.0,2.99,,
612.0,23.0,1.0,109.0,1.0,2.99,,
613.0,23.0,1.0,820.0,1.0,2.99,,
614.0,23.0,2.0,668.0,2.0,5.99,,
615.0,23.0,1.0,37.0,2.0,7.99,,
616.0,23.0,1.0,394.0,1.0,2.99,,
617.0,23.0,2.0,27.0,1.0,0.99,,
618.0,23.0,2.0,859.0,1.0,5.99,,
619.0,23.0,2.0,350.0,1.0,9.99,,
620.0,23.0,2.0,602.0,2.0,3.99,,
621.0,23.0,1.0,857.0,2.0,6.99,,
622.0,23.0,1.0,835.0,1.0,2.99,,
623.0,23.0,2.0,464.0,1.0,2.99,,
624.0,23.0,2.0,907.0,1.0,2.99,,
625.0,23.0,2.0,846.0,1.0,4.99,,
626.0,23.0,2.0,804.0,2.0,6.99,,
627.0,23.0,2.0,651.0,2.0,0.99,,
628.0,23.0,2.0,496.0,2.0,0.99,,
629.0,23.0,2.0,608.0,1.0,2.99,,
630.0,23.0,2.0,236.0,2.0,2.99,,
631.0,24.0,2.0,698.0,2.0,6.99,,
632.0,24.0,2.0,433.0,1.0,2.99,,
633.0,24.0,1.0,4.0,2.0,2.99,,
634.0,24.0,1.0,572.0,2.0,2.99,,
635.0,24.0,2.0,518.0,1.0,4.99,,
636.0,24.0,1.0,183.0,1.0,5.99,,
637.0,24.0,2.0,316.0,2.0,7.99,,
638.0,24.0,2.0,778.0,2.0,7.99,,
639.0,24.0,2.0,275.0,1.0,2.99,,
640.0,24.0,1.0,344.0,1.0,0.99,,
641.0,24.0,2.0,951.0,1.0,0.99,,
642.0,24.0,1.0,583.0,1.0,4.99,,
643.0,24.0,1.0,741.0,1.0,1.99,,
644.0,24.0,1.0,75.0,2.0,4.99,,
645.0,24.0,1.0,864.0,2.0,0.99,,
646.0,24.0,2.0,511.0,2.0,0.99,,
647.0,24.0,2.0,679.0,2.0,2.99,,
648.0,24.0,1.0,707.0,2.0,2.99,,
649.0,24.0,2.0,554.0,2.0,2.99,,
650.0,24.0,2.0,916.0,2.0,8.99,,
651.0,24.0,1.0,58.0,2.0,2.99,,
652.0,24.0,1.0,143.0,1.0,1.99,,
653.0,24.0,2.0,531.0,2.0,4.99,,
654.0,24.0,1.0,281.0,2.0,0.99,,
655.0,24.0,2.0,159.0,1.0,4.99,,
656.0,25.0,1.0,654.0,2.0,7.99,,
657.0,25.0,2.0,3.0,2.0,2.99,,
658.0,25.0,1.0,268.0,2.0,4.99,,
659.0,25.0,1.0,835.0,1.0,2.99,,
660.0,25.0,2.0,893.0,2.0,6.99,,
661.0,25.0,2.0,861.0,1.0,8.99,,
662.0,25.0,1.0,145.0,2.0,4.99,,
663.0,25.0,1.0,253.0,2.0,4.99,,
664.0,25.0,1.0,689.0,1.0,2.99,,
665.0,25.0,1.0,744.0,1.0,0.99,,
666.0,25.0,2.0,209.0,1.0,2.99,,
667.0,25.0,1.0,53.0,1.0,2.99,,
668.0,25.0,1.0,133.0,2.0,4.99,,
669.0,25.0,2.0,166.0,2.0,2.99,,
670.0,25.0,2.0,754.0,2.0,2.99,,
671.0,25.0,2.0,97.0,2.0,0.99,,
672.0,25.0,1.0,892.0,1.0,8.99,,
673.0,25.0,2.0,328.0,2.0,2.99,,
674.0,25.0,2.0,789.0,2.0,2.99,,
675.0,25.0,2.0,16.0,1.0,2.99,,
676.0,25.0,1.0,115.0,2.0,5.99,,
677.0,25.0,2.0,620.0,2.0,2.99,,
678.0,25.0,1.0,841.0,2.0,2.99,,
679.0,25.0,1.0,830.0,2.0,0.99,,
680.0,25.0,1.0,76.0,1.0,0.99,,
681.0,25.0,1.0,114.0,1.0,4.99,,
682.0,25.0,1.0,37.0,2.0,4.99,,
683.0,25.0,1.0,945.0,1.0,0.99,,
684.0,25.0,1.0,968.0,1.0,5.99,,
685.0,26.0,1.0,592.0,1.0,2.99,,
686.0,26.0,2.0,373.0,1.0,2.99,,
687.0,26.0,1.0,641.0,2.0,5.99,,
688.0,26.0,2.0,645.0,1.0,4.99,,
689.0,26.0,1.0,177.0,2.0,9.99,,
690.0,26.0,2.0,628.0,2.0,3.99,,
691.0,26.0,2.0,771.0,2.0,6.99,,
692.0,26.0,1.0,408.0,1.0,4.99,,
693.0,26.0,1.0,277.0,1.0,4.99,,
694.0,26.0,1.0,295.0,2.0,2.99,,
695.0,26.0,1.0,172.0,2.0,4.99,,
696.0,26.0,1.0,142.0,2.0,4.99,,
697.0,26.0,2.0,266.0,2.0,0.99,,
698.0,26.0,1.0,207.0,1.0,6.99,,
699.0,26.0,1.0,49.0,2.0,3.99,,
700.0,26.0,1.0,531.0,2.0,6.99,,
701.0,26.0,1.0,773.0,1.0,2.99,,
702.0,26.0,1.0,945.0,2.0,1.99,,
703.0,26.0,2.0,758.0,2.0,2.99,,
704.0,26.0,2.0,143.0,2.0,0.99,,
705.0,26.0,1.0,936.0,2.0,4.99,,
706.0,26.0,1.0,744.0,1.0,0.99,,
707.0,26.0,1.0,344.0,2.0,3.99,,
708.0,26.0,1.0,483.0,2.0,3.99,,
709.0,26.0,2.0,612.0,2.0,2.99,,
710.0,26.0,1.0,807.0,1.0,0.99,,
711.0,26.0,1.0,67.0,2.0,5.99,,
712.0,26.0,2.0,127.0,1.0,4.99,,
713.0,26.0,2.0,412.0,1.0,4.99,,
714.0,26.0,2.0,778.0,2.0,8.99,,
715.0,26.0,2.0,19.0,1.0,1.99,,
716.0,26.0,1.0,964.0,1.0,7.99,,
717.0,26.0,1.0,705.0,1.0,2.99,,
718.0,26.0,1.0,616.0,2.0,7.99,,
719.0,27.0,2.0,855.0,2.0,2.99,,
720.0,27.0,1.0,444.0,2.0,4.99,,
721.0,27.0,2.0,571.0,1.0,4.99,,
722.0,27.0,2.0,984.0,1.0,2.99,,
723.0,27.0,2.0,476.0,2.0,3.99,,
724.0,27.0,2.0,986.0,1.0,2.99,,
725.0,27.0,1.0,668.0,2.0,4.99,,
726.0,27.0,1.0,641.0,2.0,1.99,,
727.0,27.0,2.0,554.0,2.0,3.99,,
728.0,27.0,2.0,280.0,2.0,0.99,,
729.0,27.0,1.0,242.0,1.0,5.99,,
730.0,27.0,1.0,631.0,2.0,0.99,,
731.0,27.0,1.0,260.0,2.0,4.99,,
732.0,27.0,2.0,748.0,2.0,0.99,,
733.0,27.0,2.0,865.0,1.0,5.99,,
734.0,27.0,2.0,37.0,2.0,4.99,,
735.0,27.0,1.0,280.0,1.0,1.99,,
736.0,27.0,2.0,795.0,1.0,0.99,,
737.0,27.0,2.0,376.0,1.0,5.99,,
738.0,27.0,1.0,75.0,2.0,7.99,,
739.0,27.0,1.0,963.0,2.0,4.99,,
740.0,27.0,1.0,199.0,1.0,7.99,,
741.0,27.0,1.0,845.0,1.0,4.99,,
742.0,27.0,1.0,228.0,2.0,0.99,,
743.0,27.0,1.0,226.0,2.0,8.99,,
744.0,27.0,2.0,532.0,2.0,6.99,,
745.0,27.0,2.0,867.0,1.0,5.99,,
746.0,27.0,2.0,344.0,2.0,0.99,,
747.0,27.0,1.0,609.0,1.0,2.99,,
748.0,27.0,2.0,61.0,1.0,4.99,,
749.0,27.0,1.0,636.0,1.0,0.99,,
750.0,28.0,2.0,96.0,1.0,2.99,,
751.0,28.0,1.0,788.0,1.0,2.99,,
752.0,28.0,2.0,841.0,2.0,2.99,,
753.0,28.0,1.0,265.0,1.0,4.99,,
754.0,28.0,2.0,945.0,2.0,3.99,,
755.0,28.0,2.0,634.0,2.0,0.99,,
756.0,28.0,1.0,54.0,1.0,0.99,,
757.0,28.0,1.0,981.0,2.0,0.99,,
758.0,28.0,2.0,496.0,2.0,0.99,,
759.0,28.0,2.0,608.0,1.0,4.99,,
760.0,28.0,2.0,204.0,1.0,2.99,,
761.0,28.0,1.0,656.0,2.0,5.99,,
762.0,28.0,2.0,830.0,2.0,0.99,,
763.0,28.0,2.0,218.0,2.0,0.99,,
764.0,28.0,1.0,74.0,2.0,9.99,,
765.0,28.0,1.0,510.0,1.0,4.99,,
766.0,28.0,1.0,960.0,2.0,2.99,,
767.0,28.0,2.0,520.0,1.0,2.99,,
768.0,28.0,2.0,271.0,1.0,4.99,,
769.0,28.0,2.0,902.0,2.0,4.99,,
770.0,28.0,2.0,162.0,1.0,2.99,,
771.0,28.0,2.0,116.0,2.0,6.99,,
772.0,28.0,1.0,311.0,1.0,2.99,,
773.0,28.0,1.0,69.0,1.0,3.99,,
774.0,28.0,2.0,538.0,2.0,2.99,,
775.0,28.0,1.0,907.0,1.0,0.99,,
776.0,28.0,1.0,756.0,2.0,2.99,,
777.0,28.0,2.0,579.0,2.0,4.99,,
778.0,28.0,2.0,514.0,2.0,2.99,,
779.0,28.0,1.0,44.0,1.0,4.99,,
780.0,28.0,1.0,447.0,1.0,2.99,,
781.0,28.0,2.0,869.0,1.0,2.99,,
782.0,29.0,2.0,295.0,1.0,1.99,,
783.0,29.0,1.0,360.0,1.0,0.99,,
784.0,29.0,1.0,545.0,1.0,0.99,,
785.0,29.0,1.0,354.0,2.0,7.99,,
786.0,29.0,1.0,993.0,1.0,2.99,,
787.0,29.0,2.0,999.0,2.0,2.99,,
788.0,29.0,2.0,22.0,1.0,2.99,,
789.0,29.0,1.0,621.0,1.0,2.99,,
790.0,29.0,2.0,686.0,1.0,6.99,,
791.0,29.0,1.0,18.0,2.0,0.99,,
792.0,29.0,2.0,122.0,1.0,0.99,,
793.0,29.0,2.0,680.0,1.0,10.99,,
794.0,29.0,1.0,280.0,2.0,1.99,,
795.0,29.0,2.0,414.0,2.0,3.99,,
796.0,29.0,1.0,519.0,2.0,6.99,,
797.0,29.0,1.0,656.0,2.0,0.99,,
798.0,29.0,2.0,468.0,1.0,2.99,,
799.0,29.0,2.0,614.0,2.0,4.99,,
800.0,29.0,1.0,456.0,1.0,4.99,,
801.0,29.0,1.0,135.0,2.0,5.99,,
802.0,29.0,2.0,189.0,2.0,1.99,,
803.0,29.0,1.0,698.0,2.0,4.99,,
804.0,29.0,2.0,958.0,1.0,2.99,,
805.0,29.0,1.0,731.0,2.0,4.99,,
806.0,29.0,1.0,235.0,2.0,2.99,,
807.0,29.0,2.0,226.0,2.0,6.99,,
808.0,29.0,2.0,473.0,2.0,6.99,,
809.0,29.0,2.0,288.0,1.0,2.99,,
810.0,29.0,1.0,549.0,1.0,0.99,,
811.0,29.0,2.0,784.0,2.0,2.99,,
812.0,29.0,1.0,726.0,2.0,3.99,,
813.0,29.0,1.0,406.0,2.0,0.99,,
814.0,29.0,1.0,944.0,1.0,4.99,,
815.0,29.0,1.0,439.0,1.0,7.99,,
816.0,29.0,1.0,597.0,2.0,5.99,,
817.0,29.0,2.0,118.0,1.0,0.99,,
818.0,30.0,2.0,849.0,1.0,1.99,,
819.0,30.0,2.0,149.0,1.0,2.99,,
820.0,30.0,2.0,361.0,2.0,4.99,,
821.0,30.0,2.0,280.0,2.0,2.99,,
822.0,30.0,1.0,403.0,2.0,4.99,,
823.0,30.0,2.0,58.0,2.0,2.99,,
824.0,30.0,2.0,428.0,1.0,2.99,,
825.0,30.0,2.0,989.0,1.0,5.99,,
826.0,30.0,1.0,919.0,1.0,9.99,,
827.0,30.0,1.0,945.0,1.0,0.99,,
828.0,30.0,2.0,1000.0,1.0,7.99,,
829.0,30.0,1.0,945.0,1.0,0.99,,
830.0,30.0,2.0,361.0,2.0,2.99,,
831.0,30.0,2.0,524.0,2.0,2.99,,
832.0,30.0,2.0,715.0,2.0,4.99,,
833.0,30.0,1.0,578.0,1.0,4.99,,
834.0,30.0,2.0,271.0,2.0,4.99,,
835.0,30.0,1.0,473.0,1.0,4.99,,
836.0,30.0,1.0,702.0,2.0,2.99,,
837.0,30.0,2.0,790.0,1.0,2.99,,
838.0,30.0,2.0,280.0,1.0,0.99,,
839.0,30.0,1.0,242.0,1.0,0.99,,
840.0,30.0,1.0,559.0,1.0,2.99,,
841.0,30.0,1.0,625.0,1.0,6.99,,
842.0,30.0,1.0,258.0,2.0,2.99,,
843.0,30.0,1.0,132.0,2.0,2.99,,
844.0,30.0,2.0,493.0,2.0,0.99,,
845.0,30.0,1.0,855.0,2.0,0.99,,
846.0,30.0,1.0,65.0,2.0,4.99,,
847.0,30.0,1.0,379.0,2.0,0.99,,
848.0,30.0,1.0,17.0,1.0,2.99,,
849.0,30.0,1.0,256.0,2.0,4.99,,
850.0,30.0,1.0,417.0,1.0,4.99,,
851.0,30.0,2.0,958.0,2.0,2.99,,
852.0,31.0,2.0,487.0,2.0,4.99,,
853.0,31.0,1.0,114.0,1.0,1.99,,
854.0,31.0,1.0,673.0,1.0,0.99,,
855.0,31.0,2.0,139.0,1.0,6.99,,
856.0,31.0,1.0,433.0,1.0,7.99,,
857.0,31.0,2.0,40.0,2.0,0.99,,
858.0,31.0,1.0,906.0,1.0,0.99,,
859.0,31.0,2.0,354.0,1.0,4.99,,
860.0,31.0,2.0,471.0,2.0,2.99,,
861.0,31.0,2.0,382.0,1.0,1.99,,
862.0,31.0,1.0,650.0,1.0,0.99,,
863.0,31.0,1.0,805.0,1.0,4.99,,
864.0,31.0,2.0,551.0,2.0,4.99,,
865.0,31.0,1.0,61.0,1.0,6.99,,
866.0,31.0,2.0,439.0,2.0,9.99,,
867.0,31.0,1.0,147.0,1.0,3.99,,
868.0,31.0,2.0,338.0,2.0,4.99,,
869.0,31.0,1.0,440.0,1.0,1.99,,
870.0,31.0,2.0,311.0,1.0,3.99,,
871.0,31.0,2.0,414.0,1.0,2.99,,
872.0,31.0,2.0,185.0,1.0,2.99,,
873.0,31.0,2.0,186.0,2.0,0.99,,
874.0,31.0,2.0,131.0,1.0,4.99,,
875.0,31.0,1.0,996.0,1.0,0.99,,
876.0,31.0,2.0,725.0,1.0,6.99,,
877.0,31.0,2.0,791.0,2.0,6.99,,
878.0,32.0,2.0,330.0,1.0,4.99,,
879.0,32.0,2.0,350.0,2.0,4.99,,
880.0,32.0,2.0,510.0,1.0,4.99,,
881.0,32.0,2.0,785.0,1.0,6.99,,
882.0,32.0,2.0,358.0,2.0,0.99,,
883.0,32.0,2.0,676.0,1.0,5.99,,
884.0,32.0,2.0,76.0,1.0,1.99,,
885.0,32.0,1.0,534.0,2.0,2.99,,
886.0,32.0,1.0,391.0,2.0,2.99,,
887.0,32.0,2.0,235.0,2.0,2.99,,
888.0,32.0,2.0,91.0,1.0,0.99,,
889.0,32.0,1.0,624.0,2.0,9.99,,
890.0,32.0,1.0,629.0,2.0,0.99,,
891.0,32.0,1.0,576.0,2.0,2.99,,
892.0,32.0,1.0,478.0,2.0,3.99,,
893.0,32.0,2.0,526.0,2.0,2.99,,
894.0,32.0,1.0,172.0,1.0,6.99,,
895.0,32.0,1.0,344.0,2.0,5.99,,
896.0,32.0,1.0,5.0,2.0,2.99,,
897.0,32.0,2.0,127.0,1.0,5.99,,
898.0,32.0,2.0,638.0,2.0,2.99,,
899.0,32.0,2.0,297.0,2.0,2.99,,
900.0,32.0,1.0,174.0,2.0,4.99,,
901.0,32.0,2.0,995.0,2.0,4.99,,
902.0,32.0,2.0,973.0,1.0,9.99,,
903.0,32.0,1.0,739.0,1.0,8.99,,
904.0,32.0,1.0,849.0,1.0,1.99,,
905.0,32.0,1.0,830.0,2.0,0.99,,
906.0,32.0,2.0,213.0,1.0,5.99,,
907.0,33.0,1.0,600.0,1.0,2.99,,
908.0,33.0,1.0,324.0,2.0,10.99,,
909.0,33.0,2.0,938.0,1.0,8.99,,
910.0,33.0,1.0,637.0,2.0,5.99,,
911.0,33.0,1.0,531.0,2.0,0.99,,
912.0,33.0,1.0,131.0,2.0,4.99,,
913.0,33.0,2.0,882.0,1.0,0.99,,
914.0,33.0,1.0,403.0,1.0,4.99,,
915.0,33.0,1.0,86.0,2.0,4.99,,
916.0,33.0,2.0,745.0,2.0,4.99,,
917.0,33.0,1.0,110.0,1.0,1.99,,
918.0,33.0,2.0,72.0,1.0,2.99,,
919.0,33.0,1.0,330.0,1.0,4.99,,
920.0,33.0,1.0,682.0,1.0,7.99,,
921.0,33.0,1.0,468.0,1.0,2.99,,
922.0,33.0,1.0,519.0,2.0,7.99,,
923.0,33.0,1.0,18.0,1.0,0.99,,
924.0,33.0,1.0,200.0,2.0,0.99,,
925.0,33.0,1.0,432.0,2.0,5.99,,
926.0,33.0,2.0,378.0,2.0,2.99,,
927.0,33.0,1.0,90.0,1.0,0.99,,
928.0,34.0,1.0,312.0,2.0,4.99,,
929.0,34.0,2.0,624.0,2.0,5.99,,
930.0,34.0,1.0,19.0,1.0,0.99,,
931.0,34.0,2.0,519.0,2.0,3.99,,
932.0,34.0,1.0,993.0,1.0,2.99,,
933.0,34.0,1.0,719.0,1.0,4.99,,
934.0,34.0,2.0,174.0,1.0,4.99,,
935.0,34.0,2.0,24.0,1.0,5.99,,
936.0,34.0,2.0,83.0,1.0,2.99,,
937.0,34.0,2.0,756.0,2.0,2.99,,
938.0,34.0,1.0,147.0,2.0,0.99,,
939.0,34.0,1.0,40.0,2.0,3.99,,
940.0,34.0,1.0,525.0,2.0,0.99,,
941.0,34.0,1.0,579.0,1.0,4.99,,
942.0,34.0,2.0,314.0,2.0,0.99,,
943.0,34.0,1.0,735.0,1.0,2.99,,
944.0,34.0,2.0,222.0,1.0,4.99,,
945.0,34.0,2.0,815.0,1.0,2.99,,
946.0,34.0,1.0,443.0,1.0,2.99,,
947.0,34.0,1.0,1.0,2.0,0.99,,
948.0,34.0,1.0,746.0,1.0,4.99,,
949.0,34.0,2.0,331.0,2.0,2.99,,
950.0,34.0,1.0,177.0,2.0,5.99,,
951.0,34.0,2.0,665.0,2.0,7.99,,
952.0,35.0,2.0,478.0,2.0,3.99,,
953.0,35.0,1.0,618.0,2.0,6.99,,
954.0,35.0,1.0,34.0,2.0,0.99,,
955.0,35.0,1.0,138.0,1.0,2.99,,
956.0,35.0,1.0,623.0,2.0,4.99,,
957.0,35.0,1.0,493.0,2.0,0.99,,
958.0,35.0,1.0,572.0,2.0,2.99,,
959.0,35.0,2.0,814.0,2.0,4.99,,
960.0,35.0,2.0,890.0,1.0,2.99,,
961.0,35.0,2.0,628.0,1.0,4.99,,
962.0,35.0,2.0,727.0,2.0,0.99,,
963.0,35.0,1.0,658.0,2.0,2.99,,
964.0,35.0,2.0,287.0,2.0,0.99,,
965.0,35.0,1.0,489.0,2.0,5.99,,
966.0,35.0,1.0,970.0,1.0,0.99,,
967.0,35.0,1.0,202.0,1.0,5.99,,
968.0,35.0,1.0,312.0,2.0,4.99,,
969.0,35.0,1.0,603.0,1.0,4.99,,
970.0,35.0,1.0,686.0,1.0,4.99,,
971.0,35.0,1.0,441.0,1.0,4.99,,
972.0,35.0,1.0,162.0,2.0,6.99,,
973.0,35.0,1.0,782.0,1.0,5.99,,
974.0,35.0,2.0,748.0,2.0,2.99,,
975.0,35.0,1.0,775.0,2.0,6.99,,
976.0,35.0,1.0,363.0,1.0,1.99,,
977.0,35.0,1.0,275.0,1.0,7.99,,
978.0,35.0,1.0,927.0,1.0,4.99,,
979.0,35.0,1.0,324.0,1.0,4.99,,
980.0,35.0,1.0,394.0,1.0,2.99,,
981.0,35.0,1.0,595.0,1.0,0.99,,
982.0,35.0,2.0,69.0,2.0,2.99,,
983.0,35.0,2.0,212.0,1.0,4.99,,
984.0,36.0,1.0,641.0,2.0,0.99,,
985.0,36.0,1.0,17.0,2.0,0.99,,
986.0,36.0,2.0,363.0,1.0,0.99,,
987.0,36.0,2.0,743.0,2.0,0.99,,
988.0,36.0,2.0,68.0,2.0,4.99,,
989.0,36.0,2.0,86.0,1.0,4.99,,
990.0,36.0,1.0,870.0,1.0,0.99,,
991.0,36.0,2.0,19.0,1.0,0.99,,
992.0,36.0,1.0,621.0,1.0,6.99,,
993.0,36.0,1.0,677.0,1.0,0.99,,
994.0,36.0,2.0,462.0,2.0,6.99,,
995.0,36.0,2.0,808.0,2.0,0.99,,
996.0,36.0,1.0,462.0,1.0,2.99,,
997.0,36.0,1.0,961.0,1.0,4.99,,
998.0,36.0,1.0,773.0,2.0,2.99,,
999.0,36.0,2.0,910.0,2.0,0.99,,
1000.0,36.0,2.0,835.0,1.0,2.99,,
1001.0,36.0,2.0,864.0,2.0,2.99,,
1002.0,36.0,1.0,982.0,2.0,0.99,,
1003.0,36.0,2.0,512.0,2.0,6.99,,
1004.0,36.0,2.0,568.0,1.0,4.99,,
1005.0,36.0,1.0,239.0,2.0,4.99,,
1006.0,36.0,2.0,993.0,1.0,2.99,,
1007.0,36.0,2.0,149.0,1.0,1.99,,
1008.0,36.0,1.0,745.0,2.0,4.99,,
1009.0,36.0,1.0,843.0,2.0,9.99,,
1010.0,36.0,2.0,413.0,1.0,4.99,,
1011.0,37.0,1.0,863.0,2.0,0.99,,
1012.0,37.0,1.0,410.0,2.0,2.99,,
1013.0,37.0,1.0,60.0,1.0,4.99,,
1014.0,37.0,2.0,164.0,2.0,1.99,,
1015.0,37.0,2.0,23.0,2.0,3.99,,
1016.0,37.0,2.0,184.0,1.0,7.99,,
1017.0,37.0,1.0,999.0,1.0,5.99,,
1018.0,37.0,1.0,116.0,2.0,5.99,,
1019.0,37.0,2.0,436.0,2.0,0.99,,
1020.0,37.0,1.0,1000.0,1.0,9.99,,
1021.0,37.0,1.0,806.0,2.0,5.99,,
1022.0,37.0,1.0,150.0,2.0,2.99,,
1023.0,37.0,1.0,317.0,1.0,3.99,,
1024.0,37.0,1.0,215.0,1.0,7.99,,
1025.0,37.0,2.0,764.0,2.0,4.99,,
1026.0,37.0,2.0,562.0,1.0,0.99,,
1027.0,37.0,2.0,643.0,2.0,3.99,,
1028.0,37.0,2.0,987.0,1.0,8.99,,
1029.0,37.0,1.0,200.0,1.0,0.99,,
1030.0,37.0,2.0,447.0,1.0,2.99,,
1031.0,37.0,1.0,923.0,2.0,3.99,,
1032.0,37.0,1.0,39.0,2.0,0.99,,
1033.0,37.0,2.0,119.0,2.0,0.99,,
1034.0,38.0,2.0,951.0,1.0,2.99,,
1035.0,38.0,1.0,301.0,2.0,1.99,,
1036.0,38.0,2.0,509.0,2.0,1.99,,
1037.0,38.0,2.0,134.0,2.0,4.99,,
1038.0,38.0,2.0,735.0,1.0,3.99,,
1039.0,38.0,1.0,491.0,2.0,5.99,,
1040.0,38.0,2.0,228.0,2.0,1.99,,
1041.0,38.0,1.0,265.0,1.0,4.99,,
1042.0,38.0,2.0,711.0,2.0,4.99,,
1043.0,38.0,1.0,999.0,1.0,2.99,,
1044.0,38.0,2.0,526.0,2.0,2.99,,
1045.0,38.0,1.0,304.0,1.0,2.99,,
1046.0,38.0,1.0,487.0,2.0,5.99,,
1047.0,38.0,1.0,477.0,2.0,0.99,,
1048.0,38.0,2.0,531.0,1.0,4.99,,
1049.0,38.0,2.0,803.0,1.0,5.99,,
1050.0,38.0,2.0,772.0,1.0,5.99,,
1051.0,38.0,1.0,283.0,1.0,0.99,,
1052.0,38.0,2.0,496.0,2.0,3.99,,
1053.0,38.0,2.0,610.0,2.0,0.99,,
1054.0,38.0,1.0,866.0,2.0,0.99,,
1055.0,38.0,1.0,72.0,2.0,4.99,,
1056.0,38.0,2.0,761.0,2.0,2.99,,
1057.0,38.0,2.0,895.0,1.0,6.99,,
1058.0,38.0,2.0,948.0,2.0,3.99,,
1059.0,38.0,1.0,80.0,1.0,2.99,,
1060.0,38.0,1.0,500.0,1.0,4.99,,
1061.0,38.0,2.0,864.0,1.0,0.99,,
1062.0,38.0,2.0,738.0,1.0,1.99,,
1063.0,38.0,1.0,6.0,2.0,4.99,,
1064.0,38.0,2.0,616.0,2.0,2.99,,
1065.0,38.0,1.0,578.0,1.0,6.99,,
1066.0,38.0,1.0,428.0,1.0,2.99,,
1067.0,38.0,1.0,121.0,1.0,5.99,,
1068.0,39.0,1.0,738.0,2.0,5.99,,
1069.0,39.0,1.0,233.0,1.0,4.99,,
1070.0,39.0,2.0,891.0,2.0,0.99,,
